"country","date","lc_class","lc_desc","function (x, y = NULL, na.rm = FALSE, use) 
{
    if (missing(use)) 
        use <- if (na.rm) 
            ""na.or.complete""
        else ""everything""
    na.method <- pmatch(use, c(""all.obs"", ""complete.obs"", ""pairwise.complete.obs"", ""everything"", ""na.or.complete""))
    if (is.na(na.method)) 
        stop(""invalid 'use' argument"")
    if (is.data.frame(x)) 
        x <- as.matrix(x)
    else stopifnot(is.atomic(x))
    if (is.data.frame(y)) 
        y <- as.matrix(y)
    else stopifnot(is.atomic(y))
    .Call(C_cov, x, y, na.method, FALSE)
}"
"BW",2004-01-16,60,"Woodland",8.58757111991623e-05
"ZW",2004-01-16,60,"Woodland",0.000105214366599927
"BW",2004-01-16,120,"Shrubland",8.65235100751301e-05
"ZW",2004-01-16,120,"Shrubland",7.74250553170749e-05
"BW",2004-01-16,130,"Grassland",8.87760968610761e-05
"ZW",2004-01-16,130,"Grassland",8.85884380175532e-05
"BW",2004-01-16,180,"Flooded Vegetation",7.45053605626438e-05
"ZW",2004-01-16,180,"Flooded Vegetation",7.07117673860361e-05
"BW",2004-01-16,190,"Built areas",7.41224866942503e-05
"ZW",2004-01-16,190,"Built areas",7.03486325581237e-05
"BW",2004-01-16,200,"Bare areas",7.74660088304556e-05
"ZW",2004-01-16,200,"Bare areas",6.99123993399553e-05
"ZW",2004-01-16,210,"Water bodies",6.82088574767872e-05
"BW",2004-02-15,10,"Crops rainfed",5.18123222334915e-05
"ZW",2004-02-15,10,"Crops rainfed",4.44123459715304e-05
"BW",2004-02-15,30,"Crop-tree mosaic",4.98930507882328e-05
"ZW",2004-02-15,30,"Crop-tree mosaic",4.57345863740374e-05
"BW",2004-02-15,60,"Woodland",5.8252731639019e-05
"ZW",2004-02-15,60,"Woodland",4.41352953363102e-05
"BW",2004-02-15,120,"Shrubland",5.42239516661173e-05
"ZW",2004-02-15,120,"Shrubland",4.06604042079355e-05
"BW",2004-02-15,130,"Grassland",5.72485921046469e-05
"ZW",2004-02-15,130,"Grassland",4.64932994608527e-05
"BW",2004-02-15,180,"Flooded Vegetation",4.01259695118406e-05
"ZW",2004-02-15,180,"Flooded Vegetation",3.51390455109187e-05
"BW",2004-02-15,190,"Built areas",4.00609751523007e-05
"ZW",2004-02-15,190,"Built areas",3.75479755223519e-05
"BW",2004-02-15,200,"Bare areas",4.11500326795255e-05
"ZW",2004-02-15,200,"Bare areas",3.7604317185469e-05
"ZW",2004-02-15,210,"Water bodies",3.49062010291559e-05
"BW",2004-03-15,10,"Crops rainfed",9.22214242011499e-06
"ZW",2004-03-15,10,"Crops rainfed",7.59625305612567e-06
"BW",2004-03-15,30,"Crop-tree mosaic",8.09458500324616e-06
"ZW",2004-03-15,30,"Crop-tree mosaic",8.45724366599313e-06
"BW",2004-03-15,60,"Woodland",1.08547902600498e-05
"ZW",2004-03-15,60,"Woodland",7.40181625690592e-06
"BW",2004-03-15,120,"Shrubland",9.72215629843537e-06
"ZW",2004-03-15,120,"Shrubland",6.33180485984166e-06
"BW",2004-03-15,130,"Grassland",1.09692629750908e-05
"ZW",2004-03-15,130,"Grassland",8.05826035517824e-06
"BW",2004-03-15,180,"Flooded Vegetation",5.40783392696884e-06
"ZW",2004-03-15,180,"Flooded Vegetation",5.54263906684728e-06
"BW",2004-03-15,190,"Built areas",5.40543533134041e-06
"ZW",2004-03-15,190,"Built areas",6.26924256160922e-06
"BW",2004-03-15,200,"Bare areas",5.49820734927262e-06
"ZW",2004-03-15,200,"Bare areas",6.1334908423305e-06
"ZW",2004-03-15,210,"Water bodies",5.69581702521922e-06
"BW",2004-04-15,10,"Crops rainfed",3.97875569946915e-06
"ZW",2004-04-15,10,"Crops rainfed",1.35716311357597e-05
"BW",2004-04-15,30,"Crop-tree mosaic",3.73420642171853e-06
"ZW",2004-04-15,30,"Crop-tree mosaic",1.07465316583322e-05
"BW",2004-04-15,60,"Woodland",2.84245334234117e-06
"ZW",2004-04-15,60,"Woodland",1.57416757079521e-05
"BW",2004-04-15,120,"Shrubland",3.40381289490953e-06
"ZW",2004-04-15,120,"Shrubland",1.03992382993521e-05
"BW",2004-04-15,130,"Grassland",2.8999815042945e-06
"ZW",2004-04-15,130,"Grassland",9.85740066229167e-06
"BW",2004-04-15,180,"Flooded Vegetation",6.5372070723144e-06
"ZW",2004-04-15,180,"Flooded Vegetation",1.48820580272094e-05
"BW",2004-04-15,190,"Built areas",6.53525012239697e-06
"ZW",2004-04-15,190,"Built areas",1.16313328772758e-05
"BW",2004-04-15,200,"Bare areas",6.45587096387541e-06
"ZW",2004-04-15,200,"Bare areas",1.18297866720241e-05
"ZW",2004-04-15,210,"Water bodies",1.42364189949386e-05
"BW",2004-05-15,10,"Crops rainfed",1.47597126435539e-06
"ZW",2004-05-15,10,"Crops rainfed",2.0044242156145e-06
"BW",2004-05-15,30,"Crop-tree mosaic",1.6010503415611e-06
"ZW",2004-05-15,30,"Crop-tree mosaic",2.41829672240564e-06
"BW",2004-05-15,60,"Woodland",1.43836158607191e-06
"ZW",2004-05-15,60,"Woodland",2.01031121230528e-06
"BW",2004-05-15,120,"Shrubland",1.43221900857904e-06
"ZW",2004-05-15,120,"Shrubland",1.90032998923104e-06
"BW",2004-05-15,130,"Grassland",1.39329808044611e-06
"ZW",2004-05-15,130,"Grassland",1.95009138499751e-06
"BW",2004-05-15,180,"Flooded Vegetation",1.40037983525159e-06
"ZW",2004-05-15,180,"Flooded Vegetation",1.14803962921938e-06
"BW",2004-05-15,190,"Built areas",1.40200688747427e-06
"ZW",2004-05-15,190,"Built areas",1.65398203220376e-06
"BW",2004-05-15,200,"Bare areas",1.38824939518343e-06
"ZW",2004-05-15,200,"Bare areas",1.60475008215144e-06
"ZW",2004-05-15,210,"Water bodies",1.13423222813935e-06
"BW",2004-06-15,10,"Crops rainfed",6.51848022274346e-07
"ZW",2004-06-15,10,"Crops rainfed",9.40441469719073e-07
"BW",2004-06-15,30,"Crop-tree mosaic",7.11393747864424e-07
"ZW",2004-06-15,30,"Crop-tree mosaic",1.01136029525352e-06
"BW",2004-06-15,60,"Woodland",6.23598653661365e-07
"ZW",2004-06-15,60,"Woodland",9.70456982413533e-07
"BW",2004-06-15,120,"Shrubland",6.29542587949879e-07
"ZW",2004-06-15,120,"Shrubland",6.04209409756646e-07
"BW",2004-06-15,130,"Grassland",6.11429342608874e-07
"ZW",2004-06-15,130,"Grassland",8.01821640448809e-07
"BW",2004-06-15,180,"Flooded Vegetation",5.67841900155563e-07
"ZW",2004-06-15,180,"Flooded Vegetation",5.9678107023641e-07
"BW",2004-06-15,190,"Built areas",5.65419668419054e-07
"ZW",2004-06-15,190,"Built areas",6.06120038139038e-07
"BW",2004-06-15,200,"Bare areas",5.85544490270599e-07
"ZW",2004-06-15,200,"Bare areas",6.08197240126174e-07
"ZW",2004-06-15,210,"Water bodies",5.49958329234256e-07
"BW",2004-07-15,10,"Crops rainfed",9.4077133369623e-08
"ZW",2004-07-15,10,"Crops rainfed",2.22185227111282e-07
"BW",2004-07-15,30,"Crop-tree mosaic",9.40451725565411e-08
"ZW",2004-07-15,30,"Crop-tree mosaic",2.10721249014953e-07
"BW",2004-07-15,60,"Woodland",9.22307442175635e-08
"ZW",2004-07-15,60,"Woodland",2.77883575096195e-07
"BW",2004-07-15,120,"Shrubland",8.90005157752824e-08
"ZW",2004-07-15,120,"Shrubland",1.28595094412777e-07
"BW",2004-07-15,130,"Grassland",8.59042287911841e-08
"ZW",2004-07-15,130,"Grassland",1.72665564366494e-07
"BW",2004-07-15,180,"Flooded Vegetation",6.51059402906179e-08
"ZW",2004-07-15,180,"Flooded Vegetation",1.27916705102903e-07
"BW",2004-07-15,190,"Built areas",6.54083933682159e-08
"ZW",2004-07-15,190,"Built areas",1.5552346359768e-07
"BW",2004-07-15,200,"Bare areas",6.36273787024795e-08
"ZW",2004-07-15,200,"Bare areas",1.5302524047911e-07
"ZW",2004-07-15,210,"Water bodies",1.21917508166331e-07
"BW",2004-08-15,10,"Crops rainfed",4.3707771682281e-08
"ZW",2004-08-15,10,"Crops rainfed",1.62858946139172e-07
"BW",2004-08-15,30,"Crop-tree mosaic",4.33172948369303e-08
"ZW",2004-08-15,30,"Crop-tree mosaic",7.4030800344619e-08
"BW",2004-08-15,60,"Woodland",4.28136813942787e-08
"ZW",2004-08-15,60,"Woodland",1.44364187109347e-07
"BW",2004-08-15,120,"Shrubland",4.37905240722115e-08
"ZW",2004-08-15,120,"Shrubland",1.67311589581019e-07
"BW",2004-08-15,130,"Grassland",4.1963487467826e-08
"ZW",2004-08-15,130,"Grassland",8.94420603881152e-08
"BW",2004-08-15,180,"Flooded Vegetation",3.67396179545242e-08
"ZW",2004-08-15,180,"Flooded Vegetation",2.83707040128506e-07
"BW",2004-08-15,190,"Built areas",3.65405412594555e-08
"ZW",2004-08-15,190,"Built areas",2.80660113189162e-07
"BW",2004-08-15,200,"Bare areas",3.84993181314236e-08
"ZW",2004-08-15,200,"Bare areas",2.87097094542332e-07
"ZW",2004-08-15,210,"Water bodies",2.72431616048894e-07
"BW",2004-09-15,10,"Crops rainfed",2.19456512017802e-07
"ZW",2004-09-15,10,"Crops rainfed",1.43911260071367e-07
"BW",2004-09-15,30,"Crop-tree mosaic",1.73690613430688e-07
"ZW",2004-09-15,30,"Crop-tree mosaic",1.5530678553251e-07
"BW",2004-09-15,60,"Woodland",1.48584447707109e-07
"ZW",2004-09-15,60,"Woodland",1.62180550686124e-07
"BW",2004-09-15,120,"Shrubland",1.18007832909654e-07
"ZW",2004-09-15,120,"Shrubland",1.01029655769384e-07
"BW",2004-09-15,130,"Grassland",9.81835283428408e-08
"ZW",2004-09-15,130,"Grassland",1.38633087893419e-07
"BW",2004-09-15,180,"Flooded Vegetation",9.67328763156704e-08
"ZW",2004-09-15,180,"Flooded Vegetation",9.14036882649364e-08
"BW",2004-09-15,190,"Built areas",9.6586688869138e-08
"ZW",2004-09-15,190,"Built areas",8.5065350742211e-08
"BW",2004-09-15,200,"Bare areas",9.67336126409644e-08
"ZW",2004-09-15,200,"Bare areas",8.60770086319462e-08
"ZW",2004-09-15,210,"Water bodies",7.42384065719277e-08
"BW",2004-10-15,10,"Crops rainfed",4.66018339150017e-06
"ZW",2004-10-15,10,"Crops rainfed",2.43963545949678e-06
"BW",2004-10-15,30,"Crop-tree mosaic",4.08787475812102e-06
"ZW",2004-10-15,30,"Crop-tree mosaic",2.70627178174147e-06
"BW",2004-10-15,60,"Woodland",4.42217925521636e-06
"ZW",2004-10-15,60,"Woodland",3.02502830484282e-06
"BW",2004-10-15,120,"Shrubland",4.2130630906638e-06
"ZW",2004-10-15,120,"Shrubland",2.17129014439685e-06
"BW",2004-10-15,130,"Grassland",4.37540873673828e-06
"ZW",2004-10-15,130,"Grassland",2.96160902727402e-06
"BW",2004-10-15,180,"Flooded Vegetation",3.11165873992306e-06
"ZW",2004-10-15,180,"Flooded Vegetation",1.70052782358163e-06
"BW",2004-10-15,190,"Built areas",3.10170094053319e-06
"ZW",2004-10-15,190,"Built areas",1.98211886990797e-06
"BW",2004-10-15,200,"Bare areas",3.20585738638712e-06
"ZW",2004-10-15,200,"Bare areas",1.92259767572978e-06
"ZW",2004-10-15,210,"Water bodies",1.65110697458243e-06
"BW",2004-11-15,10,"Crops rainfed",7.99601116767056e-05
"ZW",2004-11-15,10,"Crops rainfed",7.38682800104976e-05
"BW",2004-11-15,30,"Crop-tree mosaic",8.11538127191234e-05
"ZW",2004-11-15,30,"Crop-tree mosaic",7.96919057976819e-05
"BW",2004-11-15,60,"Woodland",9.4517535374062e-05
"ZW",2004-11-15,60,"Woodland",7.40743455625992e-05
"BW",2004-11-15,120,"Shrubland",9.11056518772705e-05
"ZW",2004-11-15,120,"Shrubland",6.81445682618351e-05
"BW",2004-11-15,130,"Grassland",9.03002279506326e-05
"ZW",2004-11-15,130,"Grassland",7.83020265401689e-05
"BW",2004-11-15,180,"Flooded Vegetation",9.62690197362414e-05
"ZW",2004-11-15,180,"Flooded Vegetation",6.2304230456133e-05
"BW",2004-11-15,190,"Built areas",9.68530148384161e-05
"ZW",2004-11-15,190,"Built areas",6.2127514190891e-05
"BW",2004-11-15,200,"Bare areas",9.25325659481444e-05
"ZW",2004-11-15,200,"Bare areas",6.15036697126925e-05
"ZW",2004-11-15,210,"Water bodies",5.89714429383014e-05
"BW",2004-12-16,10,"Crops rainfed",6.98815459281899e-05
"ZW",2004-12-16,10,"Crops rainfed",0.000151904440371744
"BW",2004-12-16,30,"Crop-tree mosaic",7.12739459685092e-05
"ZW",2004-12-16,30,"Crop-tree mosaic",0.000104080985054942
"BW",2004-12-16,60,"Woodland",7.05280886078221e-05
"ZW",2004-12-16,60,"Woodland",0.00016590302376874
"BW",2004-12-16,120,"Shrubland",7.2035654265903e-05
"ZW",2004-12-16,120,"Shrubland",0.000126893768829764
"BW",2004-12-16,130,"Grassland",7.28915616630775e-05
"ZW",2004-12-16,130,"Grassland",0.000105518788836639
"BW",2004-12-16,180,"Flooded Vegetation",6.8634029515591e-05
"ZW",2004-12-16,180,"Flooded Vegetation",0.00013211714320231
"BW",2004-12-16,190,"Built areas",6.880267028464e-05
"ZW",2004-12-16,190,"Built areas",0.000171942584603341
"BW",2004-12-16,200,"Bare areas",6.73727177349607e-05
"ZW",2004-12-16,200,"Bare areas",0.000175214023329318
"ZW",2004-12-16,210,"Water bodies",0.000120913354966552
"BW",2005-01-16,10,"Crops rainfed",0.000161813010816583
"ZW",2005-01-16,10,"Crops rainfed",0.000128505430050517
"BW",2005-01-16,30,"Crop-tree mosaic",0.000159365997585073
"ZW",2005-01-16,30,"Crop-tree mosaic",0.00014380491910251
"BW",2005-01-16,60,"Woodland",0.000178751559970266
"ZW",2005-01-16,60,"Woodland",0.000136203794770129
"BW",2005-01-16,120,"Shrubland",0.00018544462462936
"ZW",2005-01-16,120,"Shrubland",0.000112953769982069
"BW",2005-01-16,130,"Grassland",0.000201735464130269
"ZW",2005-01-16,130,"Grassland",0.000141277546385486
"BW",2005-01-16,180,"Flooded Vegetation",0.00019274652869491
"ZW",2005-01-16,180,"Flooded Vegetation",8.41122675457229e-05
"BW",2005-01-16,190,"Built areas",0.000193128696992062
"ZW",2005-01-16,190,"Built areas",8.98060881264028e-05
"BW",2005-01-16,200,"Bare areas",0.000189642345956552
"ZW",2005-01-16,200,"Bare areas",8.59438659972511e-05
"ZW",2005-01-16,210,"Water bodies",8.92361424279364e-05
"BW",2005-02-15,10,"Crops rainfed",0.000107932958211269
"ZW",2005-02-15,10,"Crops rainfed",0.000171697380066627
"BW",2005-02-15,30,"Crop-tree mosaic",9.26453657041856e-05
"ZW",2005-02-15,30,"Crop-tree mosaic",0.000122176373431452
"BW",2005-02-15,60,"Woodland",0.000130048503066003
"ZW",2005-02-15,60,"Woodland",0.000159675757000838
"BW",2005-02-15,120,"Shrubland",0.000126165404372978
"ZW",2005-02-15,120,"Shrubland",0.000188549692986059
"BW",2005-02-15,130,"Grassland",0.000133552679238652
"ZW",2005-02-15,130,"Grassland",0.000138727546182853
"BW",2005-02-15,180,"Flooded Vegetation",0.000140521652340524
"ZW",2005-02-15,180,"Flooded Vegetation",0.000190393935414389
"BW",2005-02-15,190,"Built areas",0.000141930591780692
"ZW",2005-02-15,190,"Built areas",0.000260319709097927
"BW",2005-02-15,200,"Bare areas",0.00013104439382806
"ZW",2005-02-15,200,"Bare areas",0.000265021808445454
"ZW",2005-02-15,210,"Water bodies",0.000187235797294188
"BW",2005-03-16,10,"Crops rainfed",1.81173698643845e-05
"ZW",2005-03-16,10,"Crops rainfed",1.69586405454887e-05
"BW",2005-03-16,30,"Crop-tree mosaic",1.74096185391595e-05
"ZW",2005-03-16,30,"Crop-tree mosaic",1.80899052164085e-05
"BW",2005-03-16,60,"Woodland",1.76363914359358e-05
"ZW",2005-03-16,60,"Woodland",1.58494638631228e-05
"BW",2005-03-16,120,"Shrubland",1.77023762784981e-05
"ZW",2005-03-16,120,"Shrubland",1.72421878776447e-05
"BW",2005-03-16,130,"Grassland",1.76854065557093e-05
"ZW",2005-03-16,130,"Grassland",1.77788817237032e-05
"BW",2005-03-16,180,"Flooded Vegetation",1.88556620029173e-05
"ZW",2005-03-16,180,"Flooded Vegetation",1.38362015254993e-05
"BW",2005-03-16,190,"Built areas",1.88494905160042e-05
"ZW",2005-03-16,190,"Built areas",1.81530780109289e-05
"BW",2005-03-16,200,"Bare areas",1.89372334114426e-05
"ZW",2005-03-16,200,"Bare areas",1.83893425855786e-05
"ZW",2005-03-16,210,"Water bodies",1.30814647323148e-05
"BW",2005-04-16,10,"Crops rainfed",3.91012152744073e-06
"ZW",2005-04-16,10,"Crops rainfed",3.0233277206431e-06
"BW",2005-04-16,30,"Crop-tree mosaic",3.75335718762586e-06
"ZW",2005-04-16,30,"Crop-tree mosaic",3.69013473449043e-06
"BW",2005-04-16,60,"Woodland",3.48784262217494e-06
"ZW",2005-04-16,60,"Woodland",2.68896771519056e-06
"BW",2005-04-16,120,"Shrubland",3.48680277395307e-06
"ZW",2005-04-16,120,"Shrubland",2.57849759963241e-06
"BW",2005-04-16,130,"Grassland",3.00192552849873e-06
"ZW",2005-04-16,130,"Grassland",2.98458087766906e-06
"BW",2005-04-16,180,"Flooded Vegetation",2.10710928710083e-06
"ZW",2005-04-16,180,"Flooded Vegetation",2.5319865040402e-06
"BW",2005-04-16,190,"Built areas",2.06842378247529e-06
"ZW",2005-04-16,190,"Built areas",2.61195528390304e-06
"BW",2005-04-16,200,"Bare areas",2.41314326716506e-06
"ZW",2005-04-16,200,"Bare areas",2.59145554082352e-06
"ZW",2005-04-16,210,"Water bodies",2.40509479864238e-06
"BW",2005-05-16,10,"Crops rainfed",1.17071094568773e-06
"ZW",2005-05-16,10,"Crops rainfed",2.03250077482813e-06
"BW",2005-05-16,30,"Crop-tree mosaic",1.67790860007344e-06
"ZW",2005-05-16,30,"Crop-tree mosaic",2.56309672708991e-06
"BW",2005-05-16,60,"Woodland",9.65385554166704e-07
"ZW",2005-05-16,60,"Woodland",1.70969314716768e-06
"BW",2005-05-16,120,"Shrubland",9.97819333071504e-07
"ZW",2005-05-16,120,"Shrubland",1.2089325179411e-06
"BW",2005-05-16,130,"Grassland",8.89578293171088e-07
"ZW",2005-05-16,130,"Grassland",1.69166188085684e-06
"BW",2005-05-16,180,"Flooded Vegetation",8.19895112235335e-07
"ZW",2005-05-16,180,"Flooded Vegetation",1.55060197270219e-06
"BW",2005-05-16,190,"Built areas",8.07460310170427e-07
"ZW",2005-05-16,190,"Built areas",1.09166481883201e-06
"BW",2005-05-16,200,"Bare areas",9.10717175950143e-07
"ZW",2005-05-16,200,"Bare areas",1.11195424778998e-06
"ZW",2005-05-16,210,"Water bodies",1.44639498863033e-06
"BW",2005-06-16,10,"Crops rainfed",1.82195756298573e-06
"ZW",2005-06-16,10,"Crops rainfed",3.52949373976052e-06
"BW",2005-06-16,30,"Crop-tree mosaic",2.48182321175556e-06
"ZW",2005-06-16,30,"Crop-tree mosaic",3.60186981325054e-06
"BW",2005-06-16,60,"Woodland",1.44897266833131e-06
"ZW",2005-06-16,60,"Woodland",3.27241287382019e-06
"BW",2005-06-16,120,"Shrubland",1.59580456447431e-06
"ZW",2005-06-16,120,"Shrubland",2.09681462603989e-06
"BW",2005-06-16,130,"Grassland",1.45077323687209e-06
"ZW",2005-06-16,130,"Grassland",2.65115976660169e-06
"BW",2005-06-16,180,"Flooded Vegetation",1.95703001441576e-06
"ZW",2005-06-16,180,"Flooded Vegetation",2.10290335626968e-06
"BW",2005-06-16,190,"Built areas",1.94725294022646e-06
"ZW",2005-06-16,190,"Built areas",2.63907101053068e-06
"BW",2005-06-16,200,"Bare areas",2.00891131066441e-06
"ZW",2005-06-16,200,"Bare areas",2.71508861260372e-06
"ZW",2005-06-16,210,"Water bodies",1.70857520579968e-06
"BW",2005-07-16,10,"Crops rainfed",2.27354697976449e-07
"ZW",2005-07-16,10,"Crops rainfed",4.70127216809714e-07
"BW",2005-07-16,30,"Crop-tree mosaic",2.51684785644964e-07
"ZW",2005-07-16,30,"Crop-tree mosaic",5.05882093472843e-07
"BW",2005-07-16,60,"Woodland",2.0832476814644e-07
"ZW",2005-07-16,60,"Woodland",4.55813175445119e-07
"BW",2005-07-16,120,"Shrubland",2.03883961215412e-07
"ZW",2005-07-16,120,"Shrubland",2.33972281156554e-07
"BW",2005-07-16,130,"Grassland",1.97825251401525e-07
"ZW",2005-07-16,130,"Grassland",3.51318288321606e-07
"BW",2005-07-16,180,"Flooded Vegetation",1.74265456455548e-07
"ZW",2005-07-16,180,"Flooded Vegetation",2.23093085065347e-07
"BW",2005-07-16,190,"Built areas",1.72851173374511e-07
"ZW",2005-07-16,190,"Built areas",2.6627115204053e-07
"BW",2005-07-16,200,"Bare areas",1.84924497517652e-07
"ZW",2005-07-16,200,"Bare areas",2.704422286115e-07
"ZW",2005-07-16,210,"Water bodies",1.98075586811735e-07
"BW",2005-08-16,10,"Crops rainfed",7.65963223005216e-07
"ZW",2005-08-16,10,"Crops rainfed",1.07196184812203e-06
"BW",2005-08-16,30,"Crop-tree mosaic",1.36780697951133e-06
"ZW",2005-08-16,30,"Crop-tree mosaic",1.02796110767506e-06
"BW",2005-08-16,60,"Woodland",6.58735743116929e-07
"ZW",2005-08-16,60,"Woodland",1.09092190352716e-06
"BW",2005-08-16,120,"Shrubland",6.2272025519837e-07
"ZW",2005-08-16,120,"Shrubland",6.52886724090955e-07
"BW",2005-08-16,130,"Grassland",5.13848163379514e-07
"ZW",2005-08-16,130,"Grassland",8.01478282540159e-07
"BW",2005-08-16,180,"Flooded Vegetation",2.00677383467386e-07
"ZW",2005-08-16,180,"Flooded Vegetation",6.01489490784447e-07
"BW",2005-08-16,190,"Built areas",1.88980763482505e-07
"ZW",2005-08-16,190,"Built areas",1.06287859564412e-06
"BW",2005-08-16,200,"Bare areas",2.9880047852732e-07
"ZW",2005-08-16,200,"Bare areas",1.10713187950751e-06
"ZW",2005-08-16,210,"Water bodies",5.15649040452267e-07
"BW",2005-09-16,10,"Crops rainfed",3.64381409219477e-08
"ZW",2005-09-16,10,"Crops rainfed",2.3591854619348e-07
"BW",2005-09-16,30,"Crop-tree mosaic",8.24414027890056e-08
"ZW",2005-09-16,30,"Crop-tree mosaic",2.57868262423765e-07
"BW",2005-09-16,60,"Woodland",2.36832513737431e-08
"ZW",2005-09-16,60,"Woodland",2.38385323765733e-07
"BW",2005-09-16,120,"Shrubland",2.84791935307505e-08
"ZW",2005-09-16,120,"Shrubland",7.41652075143956e-08
"BW",2005-09-16,130,"Grassland",2.26296686700301e-08
"ZW",2005-09-16,130,"Grassland",1.40394735030803e-07
"BW",2005-09-16,180,"Flooded Vegetation",1.80317834897815e-08
"ZW",2005-09-16,180,"Flooded Vegetation",7.26539778311118e-08
"BW",2005-09-16,190,"Built areas",1.74183849566134e-08
"ZW",2005-09-16,190,"Built areas",8.07323457708913e-08
"BW",2005-09-16,200,"Bare areas",2.25621275266599e-08
"ZW",2005-09-16,200,"Bare areas",7.61623724088167e-08
"ZW",2005-09-16,210,"Water bodies",7.3044406339909e-08
"BW",2005-10-16,10,"Crops rainfed",1.42629954991361e-05
"ZW",2005-10-16,10,"Crops rainfed",1.16105409191868e-05
"BW",2005-10-16,30,"Crop-tree mosaic",1.24974424502809e-05
"ZW",2005-10-16,30,"Crop-tree mosaic",1.39112360841826e-05
"BW",2005-10-16,60,"Woodland",1.43984686995857e-05
"ZW",2005-10-16,60,"Woodland",8.17869288400646e-06
"BW",2005-10-16,120,"Shrubland",1.43502076733458e-05
"ZW",2005-10-16,120,"Shrubland",9.87623259491839e-06
"BW",2005-10-16,130,"Grassland",1.46746862007473e-05
"ZW",2005-10-16,130,"Grassland",1.13678141684222e-05
"BW",2005-10-16,180,"Flooded Vegetation",1.4674127620261e-05
"ZW",2005-10-16,180,"Flooded Vegetation",7.97789712473437e-06
"BW",2005-10-16,190,"Built areas",1.47801420098403e-05
"ZW",2005-10-16,190,"Built areas",1.08419539204636e-05
"BW",2005-10-16,200,"Bare areas",1.38812409630056e-05
"ZW",2005-10-16,200,"Bare areas",1.09017191789462e-05
"ZW",2005-10-16,210,"Water bodies",7.28859342426285e-06
"BW",2005-11-16,10,"Crops rainfed",3.34954229117979e-05
"ZW",2005-11-16,10,"Crops rainfed",1.89727559046008e-05
"BW",2005-11-16,30,"Crop-tree mosaic",3.75207142369671e-05
"ZW",2005-11-16,30,"Crop-tree mosaic",2.16301922470063e-05
"BW",2005-11-16,60,"Woodland",2.98036100166185e-05
"ZW",2005-11-16,60,"Woodland",1.90195010887669e-05
"BW",2005-11-16,120,"Shrubland",3.09508037327629e-05
"ZW",2005-11-16,120,"Shrubland",2.06096209795448e-05
"BW",2005-11-16,130,"Grassland",3.06071940304656e-05
"ZW",2005-11-16,130,"Grassland",2.19482098974108e-05
"BW",2005-11-16,180,"Flooded Vegetation",3.00843885516106e-05
"ZW",2005-11-16,180,"Flooded Vegetation",1.53431711647173e-05
"BW",2005-11-16,190,"Built areas",2.99250859825406e-05
"ZW",2005-11-16,190,"Built areas",1.81137524484947e-05
"BW",2005-11-16,200,"Bare areas",3.11261924284008e-05
"ZW",2005-11-16,200,"Bare areas",1.77821093529928e-05
"ZW",2005-11-16,210,"Water bodies",1.54302694049282e-05
"BW",2005-12-16,10,"Crops rainfed",6.52147895539505e-05
"ZW",2005-12-16,10,"Crops rainfed",5.60012295687716e-05
"BW",2005-12-16,30,"Crop-tree mosaic",6.08924123505317e-05
"ZW",2005-12-16,30,"Crop-tree mosaic",5.69702624433262e-05
